obstacle_width,obstacle_height,dino_position_y,distanceFromNextObstacle,speed,label
410,325,217,347.2232711095269,46,Jump
364,325,192,313.6000637755037,46,Jump
318,325,170,284.0228864017828,46,Jump
272,325,152,258.44341740504825,46,Jump
226,325,137,238.03361107205006,46,Jump
180,325,125,223.60679774997897,46,Jump
134,325,116,215.8633827215723,46,Jump
88,325,110,215.14878572745886,46,Jump
42,325,108,220.30206535572924,46,Jump
-4,325,109,231.7584949899356,46,Jump
-50,325,113,248.68453912537467,46,Jump
1100,250,120,1028.2509421342631,46,Jump
1054,250,130,981.3643563936893,46,Jump
1008,250,144,934.034260613603,46,Jump
962,250,161,886.4789901627674,46,Jump
916,250,181,838.8426550909294,46,Jump
870,250,204,791.3381072588379,46,Jump
824,250,230,744.2687686582045,46,Jump
778,250,260,698.0716295624683,46,Jump
732,250,293,653.4164062831603,46,Jump
686,250,310,608.9630530664401,46,Run
640,250,310,563.2051136131489,46,Run
594,250,310,517.4900965235953,46,Run
548,250,310,471.8304780321,46,Run
502,250,310,426.24406154221083,46,Run
456,250,310,380.7571404451924,46,Run
410,250,276,331.02265783477725,46,Jump
364,250,245,284.04401067440233,46,Jump
318,250,217,240.2769235694514,46,Jump
272,250,192,200.5691900566984,46,Jump
226,250,170,166.48123017325406,47,Jump
179,250,152,139.30183056945089,47,Jump
132,250,137,124.39051410778879,47,Jump
85,250,125,125.09996003196804,47,Jump
38,250,116,140.42791745233566,47,Jump
-9,250,110,165.89454481688057,47,Jump
-56,250,108,196.6214637317096,47,Jump
-103,250,109,231.01947969814148,47,Jump
1100,325,113,1041.7984449978796,47,Jump
1053,325,120,994.3611014113535,47,Jump
1006,325,130,946.3091461039569,47,Jump
959,325,144,897.4419201263111,47,Jump
912,325,161,848.0094339097885,47,Jump
865,325,181,798.098364864883,47,Jump
818,325,204,747.8535952979032,47,Jump
771,325,230,697.4998207885075,47,Jump
724,325,260,647.2719675685021,47,Jump
677,325,293,597.8570063150553,47,Jump
630,325,310,550.2045074333724,47,Run
583,325,310,503.2236083492109,47,Run
536,325,310,456.2466438232724,47,Run
489,325,310,409.27496869464176,47,Run
442,325,310,362.3106401970552,47,Run
395,325,276,318.7883310285996,47,Jump
348,325,245,279.68553770261343,47,Jump
301,325,217,245.97764126033894,47,Jump
254,325,192,219.0091322296858,47,Jump
207,325,170,200.38463014912097,47,Jump
160,325,152,190.60167890131504,47,Jump
113,325,137,190.87430418995638,47,Jump
66,325,125,200.48940121612415,47,Jump
19,325,116,217.7200036744442,47,Jump
-28,325,110,240.6013300046365,47,Jump
-75,325,108,266.67208327832145,47,Jump
1100,300,109,1037.7287699587016,47,Jump
1053,300,113,990.8067420037067,47,Jump
1006,300,120,943.3323910478215,47,Jump
959,300,130,895.2882217476113,47,Jump
912,300,144,846.4986709971847,47,Jump
865,300,161,797.2113897831616,47,Jump
818,300,181,747.5326079844276,47,Jump
771,300,204,697.636724950744,47,Jump
724,300,230,647.7931768705193,47,Jump
677,300,260,598.3385329393386,47,Jump
630,300,293,550.0445436507847,47,Jump
583,300,310,503.09939375833085,47,Run
536,300,310,456.1096359429386,47,Run
489,300,310,409.12223112414705,47,Run
442,300,276,362.7947077894053,47,Jump
395,300,245,319.7655391063896,47,Jump
348,300,217,280.5583718230486,47,Jump
301,300,192,245.97764126033894,47,Jump
254,300,170,217.20036832381294,47,Jump
207,300,152,195.020511741714,47,Jump
160,300,137,181.5736765062601,47,Jump
113,300,125,178.08424972467387,47,Jump
66,300,116,184.53184007102948,47,Jump
19,300,110,199.55199823604875,47,Jump
-28,300,108,220.29071700822982,47,Jump
1100,325,109,1042.6197772917988,47,Jump
1053,325,113,995.8277963583864,47,Jump
1006,325,120,948.4202654941532,47,Jump
959,325,130,900.3699239756957,47,Jump
912,325,144,851.4605099474667,47,Jump
865,325,161,801.9482526946487,47,Jump
818,325,181,751.9175486713953,47,Jump
771,325,204,701.5140768366662,47,Jump
724,325,230,650.969277308845,47,Jump
677,325,260,600.5281009245113,47,Jump
630,325,293,550.9301226108444,47,Jump
583,325,310,503.2236083492109,47,Run
536,325,310,456.2466438232724,47,Run
489,325,310,409.27496869464176,47,Run
442,325,310,362.3106401970552,47,Run
395,325,276,318.7883310285996,47,Jump
348,325,245,279.68553770261343,47,Jump
301,325,217,245.97764126033894,47,Jump
254,325,192,219.0091322296858,47,Jump
207,325,170,200.38463014912097,47,Jump
160,325,152,190.60167890131504,47,Jump
113,325,137,190.87430418995638,47,Jump
66,325,125,200.48940121612415,47,Jump
19,325,116,217.7200036744442,47,Jump
-28,325,110,240.6013300046365,47,Jump
1100,325,108,1042.8274066210572,47,Jump
1053,325,109,996.6870120554396,47,Jump
1006,325,113,949.9578938037201,47,Jump
959,325,120,902.5884998159461,47,Jump
912,325,130,854.5460783363294,47,Jump
865,325,144,805.5966732801222,47,Jump
818,325,161,756.0026454980167,47,Jump
771,325,181,705.844883809467,47,Jump
724,325,204,655.2686471974681,47,Jump
677,325,230,604.5113729285827,47,Jump
630,325,260,553.8275905008705,47,Jump
583,325,293,504.016864797201,47,Jump
536,325,310,456.2466438232724,47,Run
489,325,310,409.27496869464176,47,Run
442,325,310,362.3106401970552,47,Run
395,325,276,318.7883310285996,47,Jump
348,325,245,279.68553770261343,48,Jump
300,325,217,245.07957891264624,48,Jump
252,325,192,217.4235497824465,48,Jump
204,325,170,198.4968513604183,48,Jump
156,325,152,188.95766721676048,48,Jump
108,325,137,190.07366992826755,48,Jump
60,325,125,200.9975124224178,48,Jump
12,325,116,219.78398485785993,48,Jump
-36,325,110,244.29695045169925,48,Jump
1100,325,108,1042.8274066210572,48,Jump
1052,325,109,995.7108013876318,48,Jump
1004,325,113,948.0084387810058,48,Jump
956,325,120,899.6671606766582,48,Jump
908,325,130,850.6521028011392,48,Jump
860,325,144,800.7252962158746,48,Jump
812,325,161,750.1466523287296,48,Jump
764,325,181,698.9935622021136,48,Jump
716,325,204,647.4079085090018,48,Jump
668,325,230,595.6248819517197,48,Jump
620,325,260,543.8979683727455,48,Jump
572,325,293,493.0395521659495,48,Jump
524,325,310,444.25330612163145,48,Run
476,325,310,396.2839890785395,48,Run
428,325,310,348.3231258472512,48,Run
380,325,276,303.97532794620025,48,Jump
332,325,245,264.39364591457183,48,Jump
284,325,217,230.82460874005614,48,Jump
236,325,192,205.0,48,Jump
188,325,170,188.91532494744834,48,Jump
140,325,152,183.10925700247927,48,Jump
92,325,137,188.38258942906586,48,Jump
44,325,125,203.2141727340886,48,Jump
-4,325,116,225.24875138388668,48,Jump
-52,325,110,252.28753437298482,48,Jump
1100,325,108,1042.8274066210572,48,Jump
1052,325,109,995.7108013876318,48,Jump
1004,325,113,948.0084387810058,48,Jump
956,325,120,899.6671606766582,48,Jump
908,325,130,850.6521028011392,48,Jump
860,325,144,800.7252962158746,48,Jump
812,325,161,750.1466523287296,48,Jump
764,325,181,698.9935622021136,48,Jump
716,325,204,647.4079085090018,48,Jump
668,325,230,595.6248819517197,48,Jump
620,325,260,543.8979683727455,48,Jump
572,325,293,493.0395521659495,48,Jump
524,325,310,444.25330612163145,48,Run
476,325,310,396.2839890785395,48,Run
428,325,310,348.3231258472512,48,Run
380,325,276,303.97532794620025,48,Jump
332,325,245,264.39364591457183,48,Jump
284,325,217,230.82460874005614,48,Jump
236,325,192,205.0,48,Jump
188,325,170,188.91532494744834,48,Jump
140,325,152,183.10925700247927,48,Jump
92,325,137,188.38258942906586,48,Jump
44,325,125,203.2141727340886,48,Jump
-4,325,116,225.24875138388668,48,Jump
-52,325,110,252.28753437298482,48,Jump
-100,325,108,281.9379364328256,48,Jump
1100,250,109,1029.699470719491,48,Jump
1052,250,113,981.607355310666,48,Jump
1004,250,120,933.1002089807932,48,Jump
956,250,130,884.180976949855,48,Jump
908,250,144,834.7574498020368,48,Jump
860,250,161,785.0611441155396,48,Jump
812,250,181,735.2448571734453,48,Jump
764,250,204,685.5450386371416,48,Jump
716,250,230,636.3143877046942,48,Jump
668,250,260,588.085027865869,48,Jump
620,250,293,541.7093316530554,48,Jump
572,250,310,495.6450342735212,48,Run
524,250,310,448.03571286226725,48,Run
476,250,310,400.51966243868725,48,Run
428,250,310,353.1345352694919,48,Run
380,250,310,305.9411708155671,48,Run
332,250,310,259.04439773907484,48,Run
284,250,276,205.65018842685265,48,Jump
236,250,245,156.08010763707205,48,Jump
188,250,217,112.92918134831227,48,Jump
1100,325,310,1020.1102881551583,20,Run
1080,325,310,1000.1124936725868,20,Run
1060,325,310,980.114789195633,20,Run
1040,325,310,960.1171803483156,20,Run
1020,325,310,940.1196732331475,20,Run
1000,325,310,920.1222744831255,20,Run
980,325,310,900.1249913206499,20,Run
960,325,310,880.1278316244749,20,Run
940,325,310,860.1308040059954,20,Run
920,325,310,840.1339178964269,20,Run
900,325,310,820.137183646736,20,Run
880,325,310,800.1406126425529,20,Run
860,325,310,780.1442174367506,20,Run
840,325,310,760.1480119029451,20,Run
820,325,310,740.1520114138716,20,Run
800,325,310,720.1562330494683,20,Run
780,325,310,700.1606958406048,20,Run
760,325,310,680.1654210557899,20,Run
740,325,310,660.1704325399616,20,Run
720,325,310,640.1757571167468,20,Run
700,325,310,620.1814250685037,20,Run
680,325,310,600.1874707122766,20,Run
660,325,310,580.1939330947886,20,Run
640,325,310,560.2008568361887,20,Run
620,325,310,540.2082931610732,20,Run
600,325,310,520.2163011671203,20,Run
580,325,310,500.22494939776846,20,Run
560,325,310,480.23431780746364,20,Run
540,325,310,460.2445002387318,20,Run
520,325,310,440.25560757360034,20,Run
500,325,310,420.267771783657,20,Run
480,325,310,400.2811511925087,20,Run
460,325,310,380.2959373961284,20,Run
440,325,310,360.3123644839294,20,Run
420,325,310,340.3307215048327,20,Run
400,325,310,320.3513695928269,20,Run
380,325,310,300.3747659175118,20,Run
360,325,310,280.40149785619906,20,Run
340,325,310,260.43233286210835,20,Run
320,325,310,240.46829312822095,20,Run
300,325,310,220.51077071199947,20,Run
280,325,310,200.5617112013158,20,Run
260,325,310,180.62391868188442,20,Run
240,325,276,167.3349933516597,20,Jump
220,325,245,161.24515496597098,20,Jump
200,325,217,161.44348856488452,20,Jump
180,325,192,166.4001201922643,20,Jump
160,325,170,174.42763542512407,20,Jump
140,325,152,183.10925700247927,20,Jump
120,325,137,192.2082204277434,20,Jump
100,325,125,200.9975124224178,20,Jump
80,325,116,209.0,20,Jump
60,325,110,215.92822881689185,20,Jump
40,325,108,220.6558406206371,20,Jump
20,325,109,224.17850030723287,20,Jump
0,325,113,226.59214461229675,20,Jump
-20,325,120,228.08989455914087,20,Jump
-40,325,130,228.96506283710622,20,Jump
-60,325,144,228.82526084329064,20,Jump
-80,325,161,229.12005586591496,20,Jump
-100,325,181,230.51247254758255,20,Jump
-120,325,204,233.75414434828744,20,Jump
1100,250,230,1020.1960595885479,20,Jump
1080,250,260,1000.0499987500625,20,Jump
1060,250,293,980.942913731477,20,Jump
1040,250,310,961.8731725128838,20,Run
1020,250,310,941.9129471453293,20,Run
1000,250,310,921.9544457292888,20,Run
980,250,310,901.9977827023745,20,Run
960,250,310,882.0430828479979,20,Run
940,250,310,862.0904824900922,20,Run
920,250,310,842.140130857092,20,Run
900,250,310,822.1921916437786,20,Run
880,250,310,802.2468448052632,20,Run
860,250,310,782.3042886243178,20,Run
840,250,310,762.3647421018367,20,Run
820,250,310,742.4284477308235,20,Run
800,250,310,722.4956747275377,20,Run
780,250,310,702.5667228100118,20,Run
760,250,310,682.6419266350405,20,Run
740,250,310,662.7216610312356,20,Run
720,250,310,642.8063471995279,20,Run
700,250,310,622.8964600958975,20,Run
680,250,310,602.9925372672534,20,Run
660,250,310,583.09518948453,20,Run
640,250,310,563.2051136131489,20,Run
620,250,310,543.323108288245,20,Run
600,250,310,523.4500931320961,20,Run
580,250,310,503.5871324805669,20,Run
560,250,310,483.735464897913,20,Run
540,250,310,463.89654018972806,20,Run
520,250,310,444.07206622349037,20,Run
500,250,310,424.26406871192853,20,Run
480,250,310,404.4749683231337,20,Run
460,250,310,384.7076812334269,20,Run
440,250,310,364.9657518178932,20,Run
420,250,310,345.2535300326414,20,Run
400,250,310,325.5764119219941,20,Run
380,250,340,313.2091952673165,20,Duck
360,250,340,294.10882339705483,20,Duck
340,250,340,275.13632984395207,21,Duck
319,250,340,255.38402455909414,21,Duck
298,250,340,235.84740829612693,21,Duck
277,250,340,216.5848563496534,21,Duck
256,250,340,197.6765034089788,21,Duck
235,250,340,179.2344832893492,21,Duck
214,250,340,161.4187101918486,21,Duck
193,250,340,144.46106741956464,21,Duck
172,250,340,128.70120434556935,21,Duck
151,250,340,114.63420083029322,21,Duck
130,250,340,102.95630140987001,21,Duck
109,250,340,94.5568612000208,21,Duck
88,250,340,90.35485598461214,21,Duck
67,250,340,90.93404203047393,21,Duck
46,250,340,96.20810776644555,21,Duck
25,250,340,105.47511554864494,21,Duck
4,250,340,117.79643458101778,21,Duck
-17,250,340,132.32157798333574,21,Duck
-38,250,340,148.4048516727132,21,Duck
-59,250,340,165.59287424282482,21,Duck
-80,250,340,183.5755975068582,21,Duck
1100,250,340,1023.9628899525608,21,Duck
1079,250,340,1003.0458613642749,21,Duck
1058,250,340,982.1323739700265,21,Duck
1037,250,340,961.2226589089544,21,Duck
1016,250,340,940.3169678358463,21,Duck
995,250,340,919.4155752433172,21,Duck
974,250,340,898.5187811058821,21,Duck
953,250,310,875.0594265534198,21,Run
932,250,310,854.1100631651638,21,Run
911,250,310,833.1632493095216,21,Run
890,250,310,812.219182240853,21,Run
869,250,310,791.2780800704643,21,Run
848,250,310,770.3401845937937,21,Run
827,250,310,749.405764589518,21,Run
806,250,310,728.4751196849485,21,Run
785,250,310,707.5485849042453,21,Run
764,250,310,686.6265360441585,21,Run
743,250,310,665.7093960580697,21,Run
722,250,310,644.7976426755916,21,Run
701,250,310,623.8918175453177,21,Run
680,250,310,602.9925372672534,21,Run
659,250,310,582.100506785555,21,Run
638,250,310,561.2165357506851,21,Run
617,250,310,540.3415586460105,21,Run
596,250,310,519.4766597259207,21,Run
575,250,310,498.62310415783986,21,Run
554,250,310,477.7823772388429,21,Run
533,250,310,456.9562342281808,21,Run
512,250,310,436.1467642892699,21,Run
491,250,310,415.35647340567596,21,Run
470,250,310,394.58839313897715,21,Run
449,250,310,373.84622507121827,21,Run
428,250,310,353.1345352694919,21,Run
407,250,310,332.45902003104084,21,Run
386,250,310,311.8268750444708,21,Run
365,250,310,291.247317584214,21,Run
344,250,310,270.73234014428346,21,Run
323,250,340,259.13124087998347,21,Duck
302,250,340,239.54957733212555,21,Duck
281,250,340,220.22942582679545,21,Duck
260,250,340,201.24611797498108,21,Duck
239,250,340,182.70467974302136,21,Duck
218,250,340,164.75436261295178,21,Duck
197,250,340,147.61097520171052,21,Duck
176,250,340,131.59027319676784,21,Duck
155,250,340,117.15374513859982,21,Duck
134,250,340,104.95713410721541,21,Duck
113,250,340,95.85927185202274,21,Duck
92,250,340,90.79647570252934,21,Duck
71,250,340,90.44888059008801,21,Duck
50,250,340,94.86832980505137,21,Duck
29,250,340,103.4456378974,21,Duck
8,250,340,115.25623627379127,21,Duck
-13,250,340,129.41792766073794,21,Duck
-34,250,340,145.24462124292245,21,Duck
-55,250,340,162.24980739587951,21,Duck
-76,250,340,180.0999722376436,21,Duck
-97,250,340,198.56736892047493,21,Duck
1100,290,340,1021.2247548899312,21,Duck
1079,290,340,1000.250468632732,21,Duck
1058,290,340,979.2772845318123,21,Duck
1037,290,340,958.3052749515679,21,Duck
1016,290,310,936.2136508297665,21,Run
995,290,310,915.2185531336218,21,Run
974,290,310,894.2236856625975,21,Run
953,290,310,873.2290650224602,21,Run
932,290,310,852.234709455089,21,Run
911,290,310,831.2406390450361,21,Run
890,290,310,810.246875958186,21,Run
869,290,310,789.2534447184884,21,Run
848,290,310,768.2603725300427,21,Run
827,290,310,747.2676896534467,21,Run
806,290,310,726.2754298473824,21,Run
785,290,310,705.2836308890204,21,Run
764,290,310,684.2923351901584,21,Run
743,290,310,663.3015905302806,21,Run
722,290,310,642.311450933268,21,Run
701,290,310,621.3219777216963,21,Run
680,290,310,600.3332407921454,21,Run
659,290,310,579.3453201675146,22,Run
637,290,310,557.3589507669183,22,Run
615,290,310,535.3737012592233,22,Run
593,290,310,513.389715518338,22,Run
571,290,310,491.40716315495445,22,Run
549,290,310,469.4262455381037,22,Run
527,290,310,447.4472035894291,22,Run
505,290,310,425.47032799009617,22,Run
483,290,310,403.49597271843993,22,Run
461,290,310,381.52457325839447,22,Run
439,290,310,359.556671471967,22,Run
417,290,310,337.5929501633587,22,Run
395,290,310,315.6342820417326,22,Run
373,290,310,293.6818005937719,22,Run
351,290,310,271.7370052090808,22,Run
329,290,276,249.39326374222702,22,Jump
307,290,245,231.4173718630475,22,Jump
285,290,217,217.60974242896387,22,Jump
263,290,192,207.5885353289049,22,Jump
241,290,170,200.80089641234176,22,Jump
219,290,152,195.86985475054604,22,Jump
197,290,137,192.60841103129428,22,Jump
175,290,125,190.3943276465977,22,Jump
153,290,116,188.692872149427,22,Jump
131,290,110,187.0855419320264,22,Jump
109,290,108,184.29595763336752,22,Jump
87,290,109,181.13530854032848,22,Jump
65,290,113,177.63445611704955,22,Jump
43,290,120,173.9798838946618,22,Jump
21,290,130,170.53152201279386,22,Jump
-1,290,144,166.96406799069075,22,Jump
-23,290,161,165.07574019219177,22,Jump
-45,290,181,165.8493292117879,22,Jump
-67,290,204,170.30854353202602,22,Jump
-89,290,230,179.3348822733603,22,Jump
1100,325,260,1022.0689800595652,22,Jump
1078,325,293,998.5128942582564,22,Jump
1056,325,310,976.1152595877189,22,Run
1034,325,310,954.1179172408408,22,Run
1012,325,310,932.1207003387491,22,Run
990,325,310,910.1236179772504,22,Run
968,325,310,888.1266801532313,22,Run
946,325,310,866.1298978790652,22,Run
924,325,310,844.133283314904,22,Run
